type,d,g,t,se_d,se_g,ci_lb_d,ci_ub_d,ci_lb_g,ci_ub_g,p_value,run,model_type,simulation,current_seen_hours,overall_seen_hours,batch_num,language,chronological_age,significant
ids_preference,0.5240781481314561,0.5224249047619562,4.059491879648706,0.0172388706361435,0.0172352662106573,0.2667409925086846,0.7814153037542276,0.2651146534855231,0.7797351560383894,6.832445717209072e-05,run2,cpc,full_term,1044.0,1267.9,316976,english,12.0,significant
ids_preference,0.5735648254676499,0.5717554727059223,4.442814034013143,0.0173520346021119,0.0173477173345191,0.3153844110685854,0.8317452398667142,0.3136071785539043,0.8299037668579403,1.3971136016543566e-05,run1,cpc,full_term,1566.0,1789.9,447477,english,18.0,significant
ids_preference,0.5182778959657317,0.5166429499216758,4.014563319565399,0.0172262749530138,0.0172227498702161,0.2610347699818534,0.77552102194961,0.2594261456386924,0.7738597542046592,8.142006252822238e-05,run3,cpc,full_term,1566.0,1789.9,447477,english,18.0,significant
ids_preference,0.5572232348266505,0.5554654328240428,4.316232617206885,0.0173135369446472,0.01730946218138,0.2993293822178131,0.8151170874354878,0.2976019298265585,0.8133289358215271,2.3672564001656555e-05,run2,cpc,full_term,1566.0,1789.9,447477,english,18.0,significant
ids_preference,0.2280513317731813,0.2273319269410892,1.7664780200759072,0.0167750154373406,0.0167743329270973,-0.0258000637696686,0.4819027273160312,-0.0265143044354237,0.4811781583176022,0.0787251036848578,run1,cpc,preterm,0.0,43.7,10926,english,0.0,not significant
ids_preference,0.4758915021876005,0.4743902671649267,3.6862397251484142,0.0171384848371966,0.0171355127616266,0.2193047064416358,0.7324782979335652,0.2178257204222647,0.7309548139075888,0.0002834681783624,run3,cpc,preterm,0.0,43.7,10926,english,0.0,significant
ids_preference,0.3417541550654425,0.3406760662482014,2.647216302131292,0.016909991463551,0.0169084587127382,0.086883529324616,0.596624780806269,0.0858169917258475,0.5955351407705552,0.0086872144232305,run2,cpc,preterm,0.0,43.7,10926,english,0.0,significant
ids_preference,0.4568642165654489,0.4554230045258103,3.5388550044721647,0.0171015102341207,0.0170987710688569,0.2005543507076282,0.7131740824232696,0.1991336661882784,0.7117123428633422,0.0004924502583573,run1,cpc,preterm,562.5,606.2,151551,english,7.5,significant
ids_preference,0.4231042216424404,0.421769508009499,3.2773512082624467,0.0170396191299409,0.0170372698289303,0.1672585744096215,0.6789498688752593,0.1659414984701007,0.6775975175488973,0.0012114682403672,run3,cpc,preterm,562.5,606.2,151551,english,7.5,significant
ids_preference,0.4952513958971913,0.4936890886546134,3.836200816991597,0.017177654052371,0.0171744352422012,0.2383715588559921,0.7521312329383905,0.2368333202716662,0.7505448570375606,0.0001630872658276,run2,cpc,preterm,562.5,606.2,151551,english,7.5,significant
ids_preference,0.4056999850471775,0.4044201743687953,3.1425385712886333,0.0170095676622235,0.017007407661326,0.1500800450341926,0.6613199250601625,0.1488164651278266,0.660023883609764,0.0019169730007171,run1,cpc,preterm,693.0,736.7,184176,english,9.0,significant
ids_preference,0.5361151221847759,0.5344239072882939,4.152729879743183,0.0172654571338233,0.0172616852347526,0.2785796050224979,0.7936506393470537,0.2769165229182797,0.7919312916583081,4.69642512752162e-05,run3,cpc,preterm,693.0,736.7,184176,english,9.0,significant
